checkin_info.9-0,checkin_info.9-1,checkin_info.9-2,checkin_info.9-3,checkin_info.9-4,checkin_info.9-5,checkin_info.9-6,checkin_info.20-2,checkin_info.20-3,checkin_info.20-0,checkin_info.20-1,checkin_info.20-6,checkin_info.20-4,checkin_info.20-5,checkin_info.5-4,business_id,checkin_info.12-1,checkin_info.12-0,checkin_info.12-3,checkin_info.12-2,checkin_info.12-5,checkin_info.12-4,checkin_info.12-6,checkin_info.15-6,checkin_info.15-4,checkin_info.15-5,checkin_info.15-2,checkin_info.15-3,checkin_info.15-0,checkin_info.15-1,checkin_info.17-1,checkin_info.22-4,checkin_info.22-5,checkin_info.22-6,checkin_info.22-0,checkin_info.22-1,checkin_info.22-2,checkin_info.22-3,checkin_info.11-2,checkin_info.11-3,checkin_info.11-0,checkin_info.11-1,checkin_info.11-6,checkin_info.11-4,checkin_info.11-5,checkin_info.16-5,checkin_info.16-4,checkin_info.16-6,checkin_info.16-1,checkin_info.16-0,checkin_info.16-3,checkin_info.16-2,checkin_info.1-0,checkin_info.1-1,checkin_info.1-2,checkin_info.1-3,checkin_info.1-4,checkin_info.1-5,checkin_info.1-6,checkin_info.7-3,checkin_info.7-0,checkin_info.7-1,checkin_info.4-1,checkin_info.4-0,checkin_info.4-3,checkin_info.4-2,checkin_info.4-5,checkin_info.4-4,checkin_info.2-5,checkin_info.2-4,checkin_info.3-3,checkin_info.7-4,checkin_info.7-5,checkin_info.19-2,checkin_info.19-3,checkin_info.19-0,checkin_info.19-1,checkin_info.19-6,checkin_info.19-4,checkin_info.19-5,checkin_info.2-3,checkin_info.2-2,checkin_info.2-1,checkin_info.7-2,checkin_info.5-5,checkin_info.5-6,checkin_info.2-0,checkin_info.7-6,checkin_info.5-1,checkin_info.5-2,checkin_info.5-3,checkin_info.3-2,checkin_info.2-6,checkin_info.21-6,checkin_info.21-5,checkin_info.21-4,checkin_info.21-3,checkin_info.21-2,checkin_info.21-1,checkin_info.21-0,checkin_info.8-5,checkin_info.8-4,checkin_info.8-6,type,checkin_info.8-0,checkin_info.8-3,checkin_info.8-2,checkin_info.5-0,checkin_info.17-0,checkin_info.8-1,checkin_info.17-2,checkin_info.17-3,checkin_info.17-4,checkin_info.17-5,checkin_info.17-6,checkin_info.14-3,checkin_info.14-2,checkin_info.14-1,checkin_info.14-0,checkin_info.14-6,checkin_info.14-5,checkin_info.14-4,checkin_info.4-6,checkin_info.13-4,checkin_info.13-5,checkin_info.13-6,checkin_info.13-0,checkin_info.13-1,checkin_info.13-2,checkin_info.13-3,checkin_info.10-6,checkin_info.10-5,checkin_info.10-4,checkin_info.10-3,checkin_info.10-2,checkin_info.10-1,checkin_info.10-0,checkin_info.3-5,checkin_info.23-1,checkin_info.23-0,checkin_info.23-3,checkin_info.23-2,checkin_info.23-5,checkin_info.23-4,checkin_info.23-6,checkin_info.6-5,checkin_info.3-0,checkin_info.0-5,checkin_info.0-4,checkin_info.0-6,checkin_info.0-1,checkin_info.0-0,checkin_info.0-3,checkin_info.0-2,checkin_info.3-6,checkin_info.6-6,checkin_info.3-4,checkin_info.6-4,checkin_info.6-3,checkin_info.6-2,checkin_info.6-1,checkin_info.6-0,checkin_info.3-1,checkin_info.18-6,checkin_info.18-5,checkin_info.18-4,checkin_info.18-3,checkin_info.18-2,checkin_info.18-1,checkin_info.18-0
1,,1,1,,1,3,,,,,2,1,,,8RCXoyRDdc96G2mUDkBLRA,1,2,1,,3,,4,1,1,,1,,,,1,,,,,,,,,,2,,2,2,3,,1,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,2,,,,,,,,,,,,,,,1,,,,1,,1,,,2,1,checkin,,,,,,,,,1,,,,,2,1,1,,,1,,1,2,,,,1,4,4,2,1,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,1,,
6,,3,6,8,13,9,3,1,5,,1,1,1,,X453V4J1EayCam-DU9d4LQ,5,4,2,7,12,17,14,1,,2,1,,,1,1,1,,,,,,,6,11,7,1,20,8,13,3,,,2,1,,2,,,,,,,,2,2,4,,,,,,,,,,3,2,3,5,3,1,4,2,5,,,,1,,,,4,,,,,,,,,,,1,,6,1,9,checkin,5,2,3,,,4,3,2,3,5,2,3,3,,3,6,2,4,,12,6,5,3,3,5,3,21,14,7,5,4,10,6,,,,,,,,,2,,,,,,,,,,,,2,1,,,,,3,1,,1,1,1,5
,,,,,,,,1,,,,,,,SNj2CY9qaTf9rbGuATjDCg,,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,1,,,,,,,,,,,,,,,1,,,,,,,,,checkin,,,,,,,,1,,,,1,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1
,,,,,,,2,,,,1,1,2,,vPFiYlgyTpoqonN3rZkJhg,,,,,,,,,,1,,3,,,3,1,3,,1,,,1,1,,,,,,,,,2,,1,,,,,1,2,1,2,2,,,,,,,,4,,,,2,,1,,2,,,1,1,,,,,,1,,,,,,,,,,1,1,2,,1,1,,,,checkin,,,,,3,,,1,1,2,1,,,,,,,,,,1,,,,,,,,,,,,,3,1,,,,,3,,,,,,,,1,1,1,2,1,1,,,,,,,1,,1,1,,,
,,,,1,,2,,,,,,,,,9aH1pX6w7tBNLKpiQtFmoA,,,,,,,1,,4,,,,,,,,,,,,,,,,,,,3,,,2,1,,,,1,,,,,,,,1,1,2,,,,,,,,,,4,,,,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,6,3,checkin,1,1,2,,,,,1,,,,,,,,,1,1,,2,1,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
,,,,,,,,,,1,2,,1,,7RvQ30oHHT2W5UU_jO5Wmw,2,,,,,,,,,,,,1,,,,1,,1,,,,,,,,3,,,1,1,,,,,,1,1,,,,1,2,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,,,,,,,,1,2,,1,1,,,,,,,checkin,,,,,,,,1,,,1,,,1,,3,,,1,,2,,1,,,,,,,,,,,1,1,,1,,,,,,,1,,,,1,,,,,,,,,,,,3,,1,1,2,,
,,,,,,,1,,,,,,,,nDYwHgzFA7h46SRh3lIU7Q,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,checkin,,,,,3,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
,,,,,,,1,1,,,,,,,eYmtGoOuITd4OPpzAQ_wlg,,,,,,1,,,,1,,,,1,,,,,1,,,,1,,,1,2,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,,,,,,,1,,1,,,,,checkin,,,,,,1,,,2,,,,,1,1,1,3,2,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,,,,1,,3,1,,_zAaElgmoy9TFRGtRrwwyg,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,1,3,6,3,,,,,,,,,,,,,,1,,1,,,,,,,,checkin,,,,,,,1,,2,2,3,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,4,,4,,3,1,
,,,1,,,,,,,,,,,,1vqqS1t_dfzhpc-Dx5ZXIA,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,2,,,,,,,,,,,,,,,1,1,,,,checkin,,,,,,,,2,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,esfEW39ZrwbSAyAri3J3PQ,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,1,1,,,,,,,,,,,,,dGnfWIyptMqARwI5CHek8Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,checkin,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2ar68zdqndeXe3mTO0ZZRQ,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1,,,,,,,,,,1,1,1,2,,UJa2SxYxqPRnXQS_pkTuHA,1,1,1,,,1,,,,1,2,,,,3,,1,,,,,,1,1,,1,,,,1,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,checkin,,,,,,,,,,2,1,,,1,,,,1,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,
,,,,,,,,,,,,,,,0h9vmm_oTd4edy5KNRCE0Q,1,,,1,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,1,1,,,1,,,,,2,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,,1,,1,1,1,2,2,3,1,2,2,,iioGvrzYmoaIM7rsYIjR8g,3,3,3,1,5,1,,3,1,1,,,3,2,2,,1,,1,,,,3,1,3,3,1,2,4,1,2,1,4,,,1,,,,,,,,,,,,,1,,,,,,,,1,,1,3,2,1,2,3,,,,1,1,,1,,,,,,,2,,5,2,1,2,,4,1,4,checkin,1,,1,,3,5,5,4,2,1,3,4,1,4,,1,7,3,,1,3,4,1,3,2,1,1,3,1,,,,1,,,1,,1,,,1,,,,1,,,,,,,,,1,,,1,,,1,3,2,2,2,3,1
,,,,,1,,3,,,4,,1,1,,6xOdzaoe947qJHwyi5MKRA,,,,,,,,,1,,,,,1,,1,,,,,,,1,,,,,1,,,,,,,1,,1,,,,,,,1,1,4,,,,,,,,,,,,,2,,,,1,,,,,1,1,,,,,,,,,,,,3,1,,,,,,checkin,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
,,,,,,,,,,,,1,,,GFHxp6-5Bg7QeOps_mJAzg,,,,,,,2,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,1,,,,checkin,,,,,,,,1,1,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
,,,,,,,,,,,,,,,K7pos7Om72viTH0FDJfD0w,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,2,6,4,1,5,3,5,,4ZuYJjjFrqgyDEeYoizyIw,,9,4,2,2,6,2,2,1,3,3,2,3,1,,,,,,,,,4,1,4,2,3,2,6,2,,6,,1,4,1,,,,,,,1,,,,,,,,,,,,,,,6,3,7,9,4,9,2,,,,,,,,,,,,,,1,3,1,1,2,,1,,1,,checkin,,,2,,1,1,2,2,2,3,2,,1,,4,,1,,,5,3,2,,1,,3,2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,4,4,5,4,3,6,5
,,,,,,,,,,,,,,,PAwt5D5hXQ0RNS5N8ZO1Lg,1,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,checkin,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,1,,,,,,,,JOT6h-ITjj3Aw_SwBLgzvg,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,5,2,4,2,2,2,5,,I9cgZigHeRXhNGpuAyXyjg,2,3,3,4,5,5,8,2,,8,,3,1,,,3,,1,,,,2,2,1,2,1,2,3,4,4,5,4,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,11,5,4,7,8,15,7,,,,1,,,,,,,,,,,3,1,3,1,1,,,,,checkin,,,,,,,5,1,4,4,2,2,2,1,1,2,4,1,,1,3,8,4,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,6,5,8,4,3
,,,,,,,,,,,1,1,1,,ELst29wwfiIddhZ16MkOrA,,,,,,,,,,1,,,,,1,,,,,,,,,,1,3,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,1,1,4,2,2,4,10,,k5VizHcjHhEpC7Qv4o2m5A,,,1,,,,,,,,,,,,4,,2,1,,1,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,6,4,5,5,12,7,,,,,,,,,,,,,,1,3,2,,1,1,1,,,,checkin,,1,1,,4,,4,7,3,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,6,9,7,3,7,4,8
1,,,,,,,,,,,,,,,gSJ8rsEkwmDF_L-A84YpmQ,4,3,6,4,4,6,7,,3,1,,3,,,2,,1,,,,,,,,,3,1,1,3,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,checkin,,,,,3,,1,1,,,2,2,2,2,3,,2,,,2,4,2,1,,4,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,2,2,1,1
,,,,,,,,,,,,,,,zde5J9NoEXB5U0AomiFBZQ,,1,,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,2,1,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,DSXXrdwa8IdsLhDcX7FLmQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1,,,,,,,,,,z-xZn8w20sg2jLkZKuiq3Q,2,2,1,5,1,1,,,1,1,,2,1,4,,,,,,,,,2,1,2,2,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,checkin,,,,,1,,,,1,1,,1,2,2,1,,4,,,1,3,,4,2,2,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,,,,,,,,0TdIt2d4hO46P_7E4wju-A,,,,2,3,,,1,1,,,,1,,,2,,,,,,,,1,1,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,checkin,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,
,,,,,,,,,,,,,,,P17Ea0Y1Fo4gObsTGyHFnw,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
,,,,,,,,,,,,,,,-P84YYubZvaGNpXEU4NLEw,,1,,,,,1,,,,,,2,,2,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,2,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
,,,,,,,2,2,4,1,8,6,8,,yhR_thWkjsa5V4bMhFTN_g,3,3,5,2,1,2,,2,,2,,1,1,3,1,1,,,,,,,2,1,2,1,,1,3,9,2,6,2,,,2,,1,,,,,,,,,,,,,,,,,,,,6,4,3,5,3,4,3,,,,,,,,,,,,,,1,6,,,,,2,,,,checkin,,,,,3,,1,1,2,3,6,2,1,9,4,,3,5,,3,3,3,3,3,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,3,3,2,1
,,,,,,,,,,,1,,,,ZXctd2uydZo-ohlC-wYcqg,,,1,1,,,,1,1,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
,,,,,,,,,,,,,,,WZ6GUWCD7BfUHMMmdzU-dg,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,1,1,,,,1,1,,4yLNa-WPF8WjYu9sLeD88A,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,checkin,,,,,,,,,1,,,1,,1,,,1,,,,1,2,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,1
,2,,1,1,,,,,,,,,,,TXsWrBpd7W21yAnaM7fG_Q,2,,,1,,,,,,,,,,1,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,checkin,,1,,,,,1,,,,,,1,2,2,,,,,,,,,1,,2,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,1,,,1,,1,1,1,1,,,VgrrTsgz_m8POc47FHL31Q,1,1,,,2,1,,,,,,,1,1,1,,,,,,,,,1,,3,,1,1,2,3,1,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,,1,,,,,,,,checkin,1,,,,1,,,,2,1,1,,,,,1,,,,2,1,,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,
1,2,,,,3,3,8,14,9,14,15,16,24,,rMSje59v2QY82OBvE1zBuA,25,21,25,18,16,34,24,6,9,15,2,3,5,4,4,9,11,9,4,4,7,5,12,6,15,10,10,8,9,12,7,11,2,11,11,3,,,,,,,,,,,,,,,1,,,,,,,28,17,19,17,18,23,23,,,,,,,,,,,,,,10,15,22,3,2,11,7,,1,,checkin,,1,2,,14,1,8,8,11,21,9,8,7,8,10,11,17,12,,11,18,15,22,10,15,9,7,4,4,3,,3,3,,,,1,,4,1,1,,,,,,,,,,,,,,,,,,1,22,29,15,15,17,12,9
,,,,1,,,,,,,,,1,1,n30q_HaFRWmjFR_bXh9_dg,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,,1,,,,,,,,1,,,,1,,,1,,,,,,1,,,checkin,,,,1,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,1,,1,,,,,,,,,
1,1,,,1,2,1,,,,,,,,,Jo_UYMnZ2FdBfDFC4Qhj5w,,,1,,2,,3,,,,,,,,,,,,,,,,,,2,1,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,5,1,2,checkin,,1,,,,,,,,,,1,,,,2,,1,,4,1,,,1,,,6,6,,,2,,2,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
,,,,1,,,,,1,1,1,,,,e5uRGtS3HNsBayKVy3U05w,2,1,2,,1,,1,1,,,,,,,,,1,1,,2,,,,2,,,1,1,,1,1,,,,,,,,,,2,,1,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,1,,1,1,,1,,,,checkin,,,,,1,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,,1,,,1,,,,,,1,1,,,,,,,,,1,,,1,,,,,,1
,,,,,,,2,,1,,,3,,,T_gR7-Ojp7k-J5PpUfd2wg,1,,,2,,,1,,,1,1,,1,,1,1,1,,1,,,,,,1,,2,2,,,,,,1,2,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,2,1,,,,,,checkin,,1,,,,,,,,,,,,,,1,,2,,,,1,,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,1,,1,1,,2,,2,,1,,6i35ZXpAsuxU1m7YkY84OA,1,,,,,,,,1,2,1,,1,,,,,,,,,1,,,1,,1,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,checkin,,,1,,,,,1,2,,,,1,,,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,1,
,1,1,3,4,1,2,,,,,,1,,,mnNrwnFeO9Mdywxs2JY_Ug,,2,,,,1,2,1,6,1,1,1,3,4,,,,,,,,,2,,,,1,4,1,1,1,,1,1,1,1,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,2,4,,,checkin,3,1,1,,,,2,1,,,,,2,,,2,2,3,,2,1,3,1,,6,,22,4,1,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,
,,,,,,,1,,,,1,1,,,boxOMuEguLds_KImannFAw,1,1,4,,,1,1,,,,2,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,checkin,,,,,,,,,,2,,,,,1,1,1,,,,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1
1,2,1,2,3,4,,,,,,,,,,QNAH_yX7VZj-dQRwDKxsrQ,1,2,2,3,,2,1,1,3,7,1,2,,3,,,,,,,,,3,,3,,1,3,3,1,1,,1,2,1,2,,,,,,,,,,2,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,5,,checkin,1,2,3,,,3,1,,,,,4,4,3,6,1,4,6,,2,4,,5,3,2,3,,2,3,,,2,2,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,
,,,,,,,2,,,1,1,,2,,D-MB3KLR7FKTvkjgzpo1sA,,,,,1,,1,3,2,1,,,1,,,,2,,,,,,,,,,,,,,1,2,1,1,1,,,,,,,,1,,1,,,,,,,,,,,2,,,2,,,2,1,2,,,,2,,,,,,,,,,,1,,,1,,,,,,checkin,,,,,,,,3,3,,3,1,,1,,,,,,,1,1,,,,,,3,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,1,,,,,1,,2,2,,2
,,,,,,,1,1,,,,2,2,,KgaztCwnuEQEgTaWXgugSA,,,,,1,,3,3,1,,,,,,4,,,,,,,,,,,,3,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,6,18,2,1,,,,,,,,,,,,,,,,,1,,1,,,,,checkin,,,,,1,,3,1,3,2,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,2,7,4,1,5,
,,,,,,,8,4,2,6,2,6,1,,BVRWDjbj9g712L5INfhKog,2,2,2,2,4,2,3,3,4,3,2,2,3,,2,4,2,,3,2,,,1,1,1,,1,1,1,3,6,5,2,4,2,2,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,3,8,8,,,,,,,,,,,,,,3,6,6,7,1,1,3,,,,checkin,,,1,,3,,2,,9,3,5,7,,2,3,2,1,,,2,1,2,3,,1,3,,,,1,,1,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,6,5,7,3,4,3,6
5,,2,5,14,10,5,7,10,13,24,12,15,6,2,qEg-ws5KtdgWdTDZkTzk8w,5,13,5,5,21,6,17,21,12,17,10,10,3,11,16,13,12,8,6,9,7,9,4,9,5,4,7,10,6,12,7,20,14,14,11,6,4,5,2,3,6,5,4,2,3,1,1,,2,1,,,2,2,,2,2,20,9,13,20,11,18,5,3,4,1,1,,1,1,4,1,,3,1,3,15,10,11,11,10,9,12,3,4,4,checkin,2,3,1,1,15,2,7,14,11,15,16,8,7,9,15,17,20,11,,12,19,11,8,11,6,9,13,5,14,6,5,,6,,2,12,7,8,12,4,2,1,1,5,7,4,3,5,5,5,4,1,,1,3,1,1,4,2,14,14,11,21,12,15,14
,,,,,,,,,,,,,1,,EicgVkwjS3tUum7Ga3nzKA,,,,,,,1,1,,,,,,1,2,,,2,,,,1,,,,,,,,,1,,2,,,,1,,,,,1,,,,,,,,,,,1,,,,,,1,,,1,,1,,,,,,,,,,,,,,,2,1,,,,,,,,checkin,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,2,1,,,,,1
,,,1,,,,2,1,,2,2,,,,WM6uXQWAWgsM9YqXLZGMUw,2,2,3,,1,,,2,,,,,,2,,,,1,,1,2,,1,,1,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,2,1,1,,2,1,3,,,,checkin,,,,,,,1,1,1,,1,1,1,,1,1,2,,,,1,1,,1,2,1,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,2,,,,1,,2
